,emissions,prices,timestamps
4228,0.192930615,11.83874,2018-04-24 16:20:00
4229,0.194025403,10.57155,2018-04-24 16:25:00
4230,0.198014279,13.4616,2018-04-24 16:30:00
4231,0.19768953600000003,13.891079999999999,2018-04-24 16:35:00
4232,0.198468198,16.891820000000003,2018-04-24 16:40:00
4233,0.200324831,17.50406,2018-04-24 16:45:00
4234,0.20192025800000002,18.32058,2018-04-24 16:50:00
4235,0.206560738,14.9052,2018-04-24 16:55:00
4236,0.21287903600000002,12.87152,2018-04-24 17:00:00
4237,0.215463352,11.980739999999999,2018-04-24 17:05:00
4238,0.21177670899999998,12.8344,2018-04-24 17:10:00
4239,0.21353826,16.14611,2018-04-24 17:15:00
4240,0.212108045,12.2957,2018-04-24 17:20:00
4241,0.21227898899999997,0.25815,2018-04-24 17:25:00
4242,0.21169565399999998,0.027489999999999997,2018-04-24 17:30:00
4243,0.214753273,2.81829,2018-04-24 17:35:00
4244,0.217882319,2.81829,2018-04-24 17:40:00
4245,0.22193136600000002,2.81829,2018-04-24 17:45:00
4246,0.225755679,18.31605,2018-04-24 17:50:00
4247,0.232987478,21.78854,2018-04-24 17:55:00
4248,0.239890943,0.06755,2018-04-24 18:00:00
4249,0.24704126199999998,0.11717999999999999,2018-04-24 18:05:00
4250,0.24839971600000002,0.0,2018-04-24 18:10:00
4251,0.253111293,0.06269,2018-04-24 18:15:00
4252,0.255335717,0.32373,2018-04-24 18:20:00
4253,0.262100198,1.09162,2018-04-24 18:25:00
4254,0.263841107,4.02599,2018-04-24 18:30:00
4255,0.265528115,4.02899,2018-04-24 18:35:00
4256,0.27107730399999996,9.43494,2018-04-24 18:40:00
4257,0.277820957,17.07791,2018-04-24 18:45:00
4258,0.28168418100000003,18.587320000000002,2018-04-24 18:50:00
4259,0.28564379100000004,18.60641,2018-04-24 18:55:00
4260,0.289020395,4.81776,2018-04-24 19:00:00
4261,0.292640146,11.04245,2018-04-24 19:05:00
4262,0.294328358,12.900039999999999,2018-04-24 19:10:00
4263,0.295989905,8.981819999999999,2018-04-24 19:15:00
4264,0.29765898,19.44669,2018-04-24 19:20:00
4265,0.297403729,13.772870000000001,2018-04-24 19:25:00
4266,0.297983829,9.87552,2018-04-24 19:30:00
4267,0.296779538,15.21306,2018-04-24 19:35:00
4268,0.29606256,19.42905,2018-04-24 19:40:00
4269,0.297811413,14.67823,2018-04-24 19:45:00
4270,0.3,20.840120000000002,2018-04-24 19:50:00
4271,0.298979903,15.354220000000002,2018-04-24 19:55:00
4272,0.301214602,21.665760000000002,2018-04-24 20:00:00
4273,0.301082886,22.25646,2018-04-24 20:05:00
4274,0.29868816,22.9996,2018-04-24 20:10:00
4275,0.297659991,24.29869,2018-04-24 20:15:00
4276,0.295869551,24.50913,2018-04-24 20:20:00
4277,0.297452531,21.95097,2018-04-24 20:25:00
4278,0.29823907899999996,22.166120000000003,2018-04-24 20:30:00
4279,0.29757621,21.6665,2018-04-24 20:35:00
4280,0.296839883,21.6665,2018-04-24 20:40:00
4281,0.29533962,21.20854,2018-04-24 20:45:00
4282,0.29462446800000003,21.27596,2018-04-24 20:50:00
4283,0.293996215,19.9228,2018-04-24 20:55:00
4284,0.296598734,21.18669,2018-04-24 21:00:00
4285,0.300641741,20.91274,2018-04-24 21:05:00
4286,0.300928034,25.87828,2018-04-24 21:10:00
4287,0.297066273,22.11576,2018-04-24 21:15:00
4288,0.297461427,23.7124,2018-04-24 21:20:00
4289,0.29694044199999997,20.41185,2018-04-24 21:25:00
4290,0.29678800899999996,18.795820000000003,2018-04-24 21:30:00
4291,0.296584631,18.743660000000002,2018-04-24 21:35:00
4292,0.295656252,18.3839,2018-04-24 21:40:00
4293,0.294145403,17.405379999999997,2018-04-24 21:45:00
4294,0.29384666,17.47883,2018-04-24 21:50:00
4295,0.294139302,14.32363,2018-04-24 21:55:00
4296,0.295809184,16.20906,2018-04-24 22:00:00
4297,0.294984808,16.99151,2018-04-24 22:05:00
4298,0.293510602,21.45327,2018-04-24 22:10:00
4299,0.287493829,21.84187,2018-04-24 22:15:00
4300,0.283564948,22.14003,2018-04-24 22:20:00
4301,0.28361886399999997,21.66783,2018-04-24 22:25:00
4302,0.282252123,19.04812,2018-04-24 22:30:00
4303,0.281070522,15.651370000000002,2018-04-24 22:35:00
4304,0.279502617,18.41038,2018-04-24 22:40:00
4305,0.27954473399999996,15.022089999999999,2018-04-24 22:45:00
4306,0.278632205,17.95339,2018-04-24 22:50:00
4307,0.278964767,12.768180000000001,2018-04-24 22:55:00
4308,0.278234003,16.02151,2018-04-24 23:00:00
4309,0.27826087,16.02151,2018-04-24 23:05:00
4310,0.278610859,15.941579999999998,2018-04-24 23:10:00
4311,0.277149039,17.537670000000002,2018-04-24 23:15:00
4312,0.276048205,18.647270000000002,2018-04-24 23:20:00
4313,0.276432692,18.37494,2018-04-24 23:25:00
4314,0.27664073100000003,17.86482,2018-04-24 23:30:00
4315,0.2785769,17.86482,2018-04-24 23:35:00
4316,0.278283653,15.14192,2018-04-24 23:40:00
4317,0.279050701,17.07121,2018-04-24 23:45:00
4318,0.27978802,17.07121,2018-04-24 23:50:00
4319,0.278611755,17.780829999999998,2018-04-24 23:55:00
4320,0.278253989,20.69699,2018-04-25 00:00:00
4321,0.279491031,20.69699,2018-04-25 00:05:00
4322,0.278579356,20.327270000000002,2018-04-25 00:10:00
4323,0.27502455600000003,18.12051,2018-04-25 00:15:00
4324,0.274448373,17.15275,2018-04-25 00:20:00
4325,0.276476143,18.0468,2018-04-25 00:25:00
4326,0.277118798,16.64176,2018-04-25 00:30:00
4327,0.276939851,17.011879999999998,2018-04-25 00:35:00
4328,0.27687682199999997,16.39828,2018-04-25 00:40:00
4329,0.277851429,16.0329,2018-04-25 00:45:00
4330,0.277770118,15.39427,2018-04-25 00:50:00
4331,0.27701955,14.93935,2018-04-25 00:55:00
4332,0.277875696,16.407239999999998,2018-04-25 01:00:00
4333,0.277172902,16.370079999999998,2018-04-25 01:05:00
4334,0.27817032399999997,16.39738,2018-04-25 01:10:00
4335,0.279043706,16.23582,2018-04-25 01:15:00
4336,0.277428732,19.03686,2018-04-25 01:20:00
4337,0.276918011,15.399120000000002,2018-04-25 01:25:00
4338,0.27594016899999996,15.759139999999999,2018-04-25 01:30:00
4339,0.27527983300000003,13.2898,2018-04-25 01:35:00
4340,0.274300932,14.682579999999998,2018-04-25 01:40:00
4341,0.274599542,12.1751,2018-04-25 01:45:00
4342,0.27327857899999997,12.12813,2018-04-25 01:50:00
4343,0.273541098,12.79353,2018-04-25 01:55:00
4344,0.273772305,11.884139999999999,2018-04-25 02:00:00
4345,0.273378528,12.07526,2018-04-25 02:05:00
4346,0.274672951,11.86027,2018-04-25 02:10:00
4347,0.275089174,11.73276,2018-04-25 02:15:00
4348,0.276118682,12.42671,2018-04-25 02:20:00
4349,0.27566337399999996,11.9475,2018-04-25 02:25:00
4350,0.274796196,11.47504,2018-04-25 02:30:00
4351,0.274700672,11.78606,2018-04-25 02:35:00
4352,0.274344478,11.30827,2018-04-25 02:40:00
4353,0.274716686,12.09901,2018-04-25 02:45:00
4354,0.274635483,11.91085,2018-04-25 02:50:00
4355,0.274406074,11.91041,2018-04-25 02:55:00
4356,0.274613687,11.91317,2018-04-25 03:00:00
4357,0.275014715,10.8072,2018-04-25 03:05:00
4358,0.2755377,10.83142,2018-04-25 03:10:00
4359,0.276242823,10.757530000000001,2018-04-25 03:15:00
4360,0.275774081,12.02646,2018-04-25 03:20:00
4361,0.27640316800000003,11.98055,2018-04-25 03:25:00
4362,0.275716322,12.09178,2018-04-25 03:30:00
4363,0.276138487,12.34193,2018-04-25 03:35:00
4364,0.276502679,12.34102,2018-04-25 03:40:00
4365,0.276793623,12.14648,2018-04-25 03:45:00
4366,0.27661667100000004,12.36636,2018-04-25 03:50:00
4367,0.276988846,12.92532,2018-04-25 03:55:00
4368,0.277276295,12.80895,2018-04-25 04:00:00
4369,0.277688369,12.955219999999999,2018-04-25 04:05:00
4370,0.279013187,14.91094,2018-04-25 04:10:00
4371,0.278091529,13.26211,2018-04-25 04:15:00
4372,0.27713356899999997,13.391110000000001,2018-04-25 04:20:00
4373,0.278349515,13.820429999999998,2018-04-25 04:25:00
4374,0.27879994199999997,14.84322,2018-04-25 04:30:00
4375,0.280382405,14.84322,2018-04-25 04:35:00
4376,0.282792223,14.900689999999999,2018-04-25 04:40:00
4377,0.281490385,16.004739999999998,2018-04-25 04:45:00
4378,0.282608696,16.004739999999998,2018-04-25 04:50:00
4379,0.282482904,16.35057,2018-04-25 04:55:00
4380,0.283715618,13.552,2018-04-25 05:00:00
4381,0.281257309,13.69024,2018-04-25 05:05:00
4382,0.27949242399999996,14.01208,2018-04-25 05:10:00
4383,0.275360304,12.9508,2018-04-25 05:15:00
4384,0.275784028,15.4236,2018-04-25 05:20:00
4385,0.277195402,15.02866,2018-04-25 05:25:00
4386,0.27812814199999997,15.851939999999999,2018-04-25 05:30:00
4387,0.277946578,16.33986,2018-04-25 05:35:00
4388,0.27908968,0.0,2018-04-25 05:40:00
4389,0.28009155399999996,0.59003,2018-04-25 05:45:00
4390,0.282694375,0.0,2018-04-25 05:50:00
4391,0.283991131,6.10084,2018-04-25 05:55:00
4392,0.284266409,6.86393,2018-04-25 06:00:00
4393,0.281523662,1.44023,2018-04-25 06:05:00
4394,0.284741261,0.0,2018-04-25 06:10:00
4395,0.284452975,4.70569,2018-04-25 06:15:00
4396,0.281812801,1.52226,2018-04-25 06:20:00
4397,0.284951251,1.46102,2018-04-25 06:25:00
4398,0.282809065,8.41387,2018-04-25 06:30:00
4399,0.279782938,6.57648,2018-04-25 06:35:00
4400,0.280370308,14.420679999999999,2018-04-25 06:40:00
4401,0.27685502,16.91969,2018-04-25 06:45:00
4402,0.273979994,16.561729999999997,2018-04-25 06:50:00
4403,0.270615996,15.363320000000002,2018-04-25 06:55:00
4404,0.266573277,18.64108,2018-04-25 07:00:00
4405,0.26124800800000003,17.87011,2018-04-25 07:05:00
4406,0.259543535,17.95249,2018-04-25 07:10:00
4407,0.252826061,16.46681,2018-04-25 07:15:00
4408,0.24719871,16.02436,2018-04-25 07:20:00
4409,0.243284728,14.883,2018-04-25 07:25:00
4410,0.23650229999999997,14.33734,2018-04-25 07:30:00
4411,0.232063595,13.19399,2018-04-25 07:35:00
4412,0.227580919,5.6689300000000005,2018-04-25 07:40:00
4413,0.220522781,0.01031,2018-04-25 07:45:00
4414,0.214836771,0.010320000000000001,2018-04-25 07:50:00
4415,0.21021642899999998,0.01012,2018-04-25 07:55:00
4416,0.206850317,0.010620000000000001,2018-04-25 08:00:00
4417,0.20056737600000002,9.41248,2018-04-25 08:05:00
4418,0.193672061,5.76615,2018-04-25 08:10:00
4419,0.188358802,0.0,2018-04-25 08:15:00
4420,0.182313969,5.84468,2018-04-25 08:20:00
4421,0.18045265,0.010190000000000001,2018-04-25 08:25:00
4422,0.17529283,0.02134,2018-04-25 08:30:00
4423,0.17307536,0.0,2018-04-25 08:35:00
4424,0.16874517600000002,0.0,2018-04-25 08:40:00
4425,0.168701669,0.0,2018-04-25 08:45:00
4426,0.170302116,0.0,2018-04-25 08:50:00
4427,0.170729715,0.0,2018-04-25 08:55:00
4428,0.17145660399999998,0.0,2018-04-25 09:00:00
4429,0.169405401,0.0,2018-04-25 09:05:00
4430,0.17235041899999998,0.0,2018-04-25 09:10:00
4431,0.174601875,0.0,2018-04-25 09:15:00
4432,0.17175478800000002,0.0,2018-04-25 09:20:00
4433,0.16927925300000002,0.0,2018-04-25 09:25:00
4434,0.16261360800000002,0.0,2018-04-25 09:30:00
4435,0.16493746199999998,0.0,2018-04-25 09:35:00
4436,0.16392634,0.0,2018-04-25 09:40:00
4437,0.164482361,0.0,2018-04-25 09:45:00
4438,0.16503652300000002,0.0,2018-04-25 09:50:00
4439,0.16567632300000001,0.0,2018-04-25 09:55:00
4440,0.165496738,0.0,2018-04-25 10:00:00
4441,0.161189358,0.0,2018-04-25 10:05:00
4442,0.151211672,2.61233,2018-04-25 10:10:00
4443,0.14982664699999998,0.0,2018-04-25 10:15:00
4444,0.146036849,0.0,2018-04-25 10:20:00
4445,0.147572095,0.0,2018-04-25 10:25:00
4446,0.14827257300000002,0.0,2018-04-25 10:30:00
4447,0.14838896699999998,0.0,2018-04-25 10:35:00
4448,0.148339819,0.0,2018-04-25 10:40:00
4449,0.14765045,0.0,2018-04-25 10:45:00
4450,0.148123547,0.0,2018-04-25 10:50:00
4451,0.146128952,0.0,2018-04-25 10:55:00
4452,0.143775934,0.0,2018-04-25 11:00:00
4453,0.146958475,0.0,2018-04-25 11:05:00
4454,0.144470745,0.0,2018-04-25 11:10:00
4455,0.148453437,0.0,2018-04-25 11:15:00
4456,0.149215205,0.0,2018-04-25 11:20:00
4457,0.15043804800000002,0.0,2018-04-25 11:25:00
4458,0.14845249,0.0,2018-04-25 11:30:00
4459,0.14933656,0.0,2018-04-25 11:35:00
4460,0.150204218,0.0,2018-04-25 11:40:00
4461,0.153269471,0.0,2018-04-25 11:45:00
4462,0.14776144300000002,0.0,2018-04-25 11:50:00
4463,0.14539317400000001,0.0,2018-04-25 11:55:00
4464,0.145945495,0.0,2018-04-25 12:00:00
4465,0.143590814,0.0,2018-04-25 12:05:00
4466,0.138502651,0.0,2018-04-25 12:10:00
4467,0.141366303,0.0,2018-04-25 12:15:00
4468,0.14741870599999998,0.0,2018-04-25 12:20:00
4469,0.150050184,0.0,2018-04-25 12:25:00
4470,0.15139359,0.0,2018-04-25 12:30:00
4471,0.14956783199999998,0.0,2018-04-25 12:35:00
4472,0.147635909,0.0,2018-04-25 12:40:00
4473,0.149171041,0.0,2018-04-25 12:45:00
4474,0.14668272,2.58318,2018-04-25 12:50:00
4475,0.143766271,9.601569999999999,2018-04-25 12:55:00
4476,0.136717779,0.0,2018-04-25 13:00:00
4477,0.136241249,0.0,2018-04-25 13:05:00
4478,0.14360957900000001,0.0,2018-04-25 13:10:00
4479,0.143578584,0.0,2018-04-25 13:15:00
4480,0.14053854699999999,9.6622,2018-04-25 13:20:00
4481,0.13678608,10.29018,2018-04-25 13:25:00
4482,0.13290491599999998,0.0,2018-04-25 13:30:00
4483,0.133638294,0.0,2018-04-25 13:35:00
4484,0.13509437,0.0,2018-04-25 13:40:00
4485,0.136810065,0.0,2018-04-25 13:45:00
4486,0.13823708199999998,0.0,2018-04-25 13:50:00
4487,0.137420034,2.57626,2018-04-25 13:55:00
4488,0.137865568,2.55598,2018-04-25 14:00:00
4489,0.135625404,0.0104,2018-04-25 14:05:00
4490,0.136264359,0.0,2018-04-25 14:10:00
4491,0.13763796,0.0,2018-04-25 14:15:00
4492,0.142541392,0.0,2018-04-25 14:20:00
4493,0.141277346,0.01053,2018-04-25 14:25:00
4494,0.140633108,0.01059,2018-04-25 14:30:00
4495,0.139304077,2.5601599999999998,2018-04-25 14:35:00
4496,0.138384845,0.43018,2018-04-25 14:40:00
4497,0.137101265,0.14891,2018-04-25 14:45:00
4498,0.137725975,5.16582,2018-04-25 14:50:00
4499,0.138478553,10.90965,2018-04-25 14:55:00
4500,0.140655106,0.01051,2018-04-25 15:00:00
4501,0.141900146,0.0,2018-04-25 15:05:00
4502,0.140448557,0.01054,2018-04-25 15:10:00
4503,0.14241558699999998,0.0,2018-04-25 15:15:00
4504,0.142979686,0.0,2018-04-25 15:20:00
4505,0.14373955900000002,0.0,2018-04-25 15:25:00
4506,0.14652427199999998,0.0,2018-04-25 15:30:00
4507,0.148546658,2.56964,2018-04-25 15:35:00
4508,0.148120969,10.11406,2018-04-25 15:40:00
4509,0.146136984,9.95421,2018-04-25 15:45:00
4510,0.148381399,10.0999,2018-04-25 15:50:00
4511,0.148021906,12.93803,2018-04-25 15:55:00
4512,0.150057449,13.3198,2018-04-25 16:00:00
4513,0.150354718,13.5299,2018-04-25 16:05:00
4514,0.150966367,13.53,2018-04-25 16:10:00
4515,0.154671621,14.43256,2018-04-25 16:15:00
4516,0.156072645,15.02404,2018-04-25 16:20:00
4517,0.157605215,15.49792,2018-04-25 16:25:00
4518,0.15812783800000002,15.772279999999999,2018-04-25 16:30:00
4519,0.161196043,15.772279999999999,2018-04-25 16:35:00
4520,0.160841775,16.459229999999998,2018-04-25 16:40:00
4521,0.163454728,15.90838,2018-04-25 16:45:00
4522,0.164605244,15.83331,2018-04-25 16:50:00
4523,0.167790706,10.40002,2018-04-25 16:55:00
4524,0.170607359,0.52248,2018-04-25 17:00:00
4525,0.175110619,0.35953,2018-04-25 17:05:00
4526,0.17640337600000003,1.11804,2018-04-25 17:10:00
4527,0.178954325,0.01073,2018-04-25 17:15:00
4528,0.18360679800000002,7.14268,2018-04-25 17:20:00
4529,0.19173343,10.33967,2018-04-25 17:25:00
4530,0.195922083,10.35922,2018-04-25 17:30:00
4531,0.198491004,8.25667,2018-04-25 17:35:00
4532,0.20222399300000002,1.9266599999999998,2018-04-25 17:40:00
4533,0.20411849699999998,14.402999999999999,2018-04-25 17:45:00
4534,0.20946383600000001,15.03398,2018-04-25 17:50:00
4535,0.21447528899999999,14.03341,2018-04-25 17:55:00
4536,0.218338273,1.6618,2018-04-25 18:00:00
4537,0.22323829999999997,6.47706,2018-04-25 18:05:00
4538,0.22569144300000002,1.53758,2018-04-25 18:10:00
4539,0.22980451300000002,1.39812,2018-04-25 18:15:00
4540,0.23324733,1.73758,2018-04-25 18:20:00
4541,0.241342339,1.9724700000000002,2018-04-25 18:25:00
4542,0.24794388899999997,13.64569,2018-04-25 18:30:00
4543,0.251977441,13.323070000000001,2018-04-25 18:35:00
4544,0.256598813,14.38044,2018-04-25 18:40:00
4545,0.260920395,15.58801,2018-04-25 18:45:00
4546,0.265966847,14.0877,2018-04-25 18:50:00
4547,0.27208892,20.72839,2018-04-25 18:55:00
4548,0.277252522,2.12379,2018-04-25 19:00:00
4549,0.281923307,7.28505,2018-04-25 19:05:00
4550,0.28696997399999996,10.636330000000001,2018-04-25 19:10:00
4551,0.286059884,2.10268,2018-04-25 19:15:00
4552,0.288008415,4.9867300000000006,2018-04-25 19:20:00
4553,0.289899096,9.21946,2018-04-25 19:25:00
4554,0.29250183,9.75558,2018-04-25 19:30:00
4555,0.29394233399999997,9.6831,2018-04-25 19:35:00
4556,0.295925046,14.367120000000002,2018-04-25 19:40:00
4557,0.295702791,20.69825,2018-04-25 19:45:00
4558,0.29700811,21.93051,2018-04-25 19:50:00
4559,0.298332031,24.86345,2018-04-25 19:55:00
4560,0.29741423,22.81692,2018-04-25 20:00:00
4561,0.297394005,30.74568,2018-04-25 20:05:00
4562,0.29551353399999997,31.56152,2018-04-25 20:10:00
4563,0.29388127199999997,29.214470000000002,2018-04-25 20:15:00
4564,0.292645127,37.13893,2018-04-25 20:20:00
4565,0.293035967,35.72589,2018-04-25 20:25:00
4566,0.29291429,35.133070000000004,2018-04-25 20:30:00
4567,0.29283753100000004,35.65773,2018-04-25 20:35:00
4568,0.290780624,29.186090000000004,2018-04-25 20:40:00
4569,0.290388548,29.14929,2018-04-25 20:45:00
4570,0.28892379100000004,27.815820000000002,2018-04-25 20:50:00
4571,0.290581025,20.870279999999998,2018-04-25 20:55:00
4572,0.290668413,29.426170000000003,2018-04-25 21:00:00
4573,0.289079303,29.426170000000003,2018-04-25 21:05:00
4574,0.288991784,29.426170000000003,2018-04-25 21:10:00
4575,0.286338225,29.365779999999997,2018-04-25 21:15:00
4576,0.28584481300000003,28.804409999999997,2018-04-25 21:20:00
4577,0.287141647,19.14268,2018-04-25 21:25:00
4578,0.289000284,19.14268,2018-04-25 21:30:00
4579,0.287313166,19.14268,2018-04-25 21:35:00
4580,0.286192499,19.14268,2018-04-25 21:40:00
4581,0.28553855100000003,19.14268,2018-04-25 21:45:00
4582,0.28407726699999997,18.06339,2018-04-25 21:50:00
4583,0.28413392600000004,18.06339,2018-04-25 21:55:00
4584,0.282451522,3.0806299999999998,2018-04-25 22:00:00
4585,0.283162979,2.957,2018-04-25 22:05:00
4586,0.28390692100000003,20.693920000000002,2018-04-25 22:10:00
4587,0.28312657,21.54005,2018-04-25 22:15:00
4588,0.282551235,20.15783,2018-04-25 22:20:00
4589,0.280623694,20.63012,2018-04-25 22:25:00
4590,0.27632500600000004,19.74119,2018-04-25 22:30:00
4591,0.275597035,21.62429,2018-04-25 22:35:00
4592,0.272383056,18.90046,2018-04-25 22:40:00
4593,0.268512633,17.22211,2018-04-25 22:45:00
4594,0.268198007,17.22232,2018-04-25 22:50:00
4595,0.26717988,17.12377,2018-04-25 22:55:00
4596,0.266609638,19.89489,2018-04-25 23:00:00
4597,0.267890888,19.89469,2018-04-25 23:05:00
4598,0.26927517100000004,20.16186,2018-04-25 23:10:00
4599,0.268679717,21.78002,2018-04-25 23:15:00
4600,0.266867445,21.059820000000002,2018-04-25 23:20:00
4601,0.267572357,21.78002,2018-04-25 23:25:00
4602,0.26729067,19.57229,2018-04-25 23:30:00
4603,0.269625011,19.400560000000002,2018-04-25 23:35:00
4604,0.269313397,18.88533,2018-04-25 23:40:00
4605,0.269603181,17.033739999999998,2018-04-25 23:45:00
4606,0.26970105699999997,17.033739999999998,2018-04-25 23:50:00
4607,0.26891897800000003,16.19521,2018-04-25 23:55:00
4608,0.267354555,21.94013,2018-04-26 00:00:00
4609,0.26584173699999997,22.42588,2018-04-26 00:05:00
4610,0.265586973,22.42588,2018-04-26 00:10:00
4611,0.263153213,1.51591,2018-04-26 00:15:00
4612,0.262365399,0.9888,2018-04-26 00:20:00
4613,0.264406018,19.05712,2018-04-26 00:25:00
4614,0.26452951,11.91817,2018-04-26 00:30:00
4615,0.260796741,21.93548,2018-04-26 00:35:00
4616,0.259640337,21.322770000000002,2018-04-26 00:40:00
4617,0.260595543,12.96435,2018-04-26 00:45:00
4618,0.261323085,15.46849,2018-04-26 00:50:00
4619,0.26188616800000003,14.08664,2018-04-26 00:55:00
4620,0.26253809899999997,8.36205,2018-04-26 01:00:00
4621,0.26335064,11.44088,2018-04-26 01:05:00
4622,0.264627845,11.12285,2018-04-26 01:10:00
4623,0.262750583,10.77094,2018-04-26 01:15:00
4624,0.263103803,10.4642,2018-04-26 01:20:00
4625,0.265910582,8.35782,2018-04-26 01:25:00
4626,0.266804647,8.30055,2018-04-26 01:30:00
4627,0.266399245,6.97452,2018-04-26 01:35:00
4628,0.265076209,5.1333400000000005,2018-04-26 01:40:00
4629,0.266343134,6.00253,2018-04-26 01:45:00
4630,0.266167136,6.4492400000000005,2018-04-26 01:50:00
4631,0.265660197,5.26154,2018-04-26 01:55:00
4632,0.264256447,7.443910000000001,2018-04-26 02:00:00
4633,0.265638596,5.0785,2018-04-26 02:05:00
4634,0.263577118,5.09779,2018-04-26 02:10:00
4635,0.26380011600000003,5.09176,2018-04-26 02:15:00
4636,0.262470251,4.80968,2018-04-26 02:20:00
4637,0.262146783,4.76628,2018-04-26 02:25:00
4638,0.261374731,12.66295,2018-04-26 02:30:00
4639,0.26045283399999997,12.50726,2018-04-26 02:35:00
4640,0.258399451,12.50942,2018-04-26 02:40:00
4641,0.258591909,12.51228,2018-04-26 02:45:00
4642,0.25779482600000003,12.51228,2018-04-26 02:50:00
4643,0.257563812,12.44443,2018-04-26 02:55:00
4644,0.257499507,12.64413,2018-04-26 03:00:00
4645,0.25804061100000003,12.66013,2018-04-26 03:05:00
4646,0.25990342899999996,12.80178,2018-04-26 03:10:00
4647,0.26055506300000003,12.6161,2018-04-26 03:15:00
4648,0.26082251100000003,12.523710000000001,2018-04-26 03:20:00
4649,0.260368437,12.523710000000001,2018-04-26 03:25:00
4650,0.25978121600000004,12.527999999999999,2018-04-26 03:30:00
4651,0.259487129,12.527999999999999,2018-04-26 03:35:00
4652,0.260459838,12.52738,2018-04-26 03:40:00
4653,0.258576498,12.538839999999999,2018-04-26 03:45:00
4654,0.258737122,12.538839999999999,2018-04-26 03:50:00
4655,0.258631729,12.80983,2018-04-26 03:55:00
4656,0.259314015,12.844380000000001,2018-04-26 04:00:00
4657,0.258605429,13.08732,2018-04-26 04:05:00
4658,0.25836686600000003,12.77319,2018-04-26 04:10:00
4659,0.2562335,12.71372,2018-04-26 04:15:00
4660,0.255720515,13.11328,2018-04-26 04:20:00
4661,0.25334313,13.11328,2018-04-26 04:25:00
4662,0.25359624199999997,13.12338,2018-04-26 04:30:00
4663,0.255451713,13.12338,2018-04-26 04:35:00
4664,0.255914291,13.20271,2018-04-26 04:40:00
4665,0.256087525,13.81468,2018-04-26 04:45:00
4666,0.256115247,14.08501,2018-04-26 04:50:00
4667,0.257226826,15.385660000000001,2018-04-26 04:55:00
4668,0.259845541,0.9042899999999999,2018-04-26 05:00:00
4669,0.261060071,10.016760000000001,2018-04-26 05:05:00
4670,0.260694184,10.88769,2018-04-26 05:10:00
4671,0.256131172,11.80226,2018-04-26 05:15:00
4672,0.256222956,12.158489999999999,2018-04-26 05:20:00
4673,0.256221667,12.61416,2018-04-26 05:25:00
4674,0.258014001,12.02512,2018-04-26 05:30:00
4675,0.25844594600000004,12.81858,2018-04-26 05:35:00
4676,0.259052038,13.69684,2018-04-26 05:40:00
4677,0.260078552,15.766129999999999,2018-04-26 05:45:00
4678,0.263056267,16.52654,2018-04-26 05:50:00
4679,0.264341707,20.10295,2018-04-26 05:55:00
4680,0.26679014,19.20533,2018-04-26 06:00:00
4681,0.267017529,26.58345,2018-04-26 06:05:00
4682,0.271219931,26.58345,2018-04-26 06:10:00
4683,0.274385272,27.54413,2018-04-26 06:15:00
4684,0.274827778,27.65036,2018-04-26 06:20:00
4685,0.274360068,27.65036,2018-04-26 06:25:00
4686,0.275245755,27.702170000000002,2018-04-26 06:30:00
4687,0.272500528,19.23485,2018-04-26 06:35:00
4688,0.27194942,19.72912,2018-04-26 06:40:00
4689,0.268384981,17.51576,2018-04-26 06:45:00
4690,0.264540966,19.17429,2018-04-26 06:50:00
4691,0.261451257,18.21282,2018-04-26 06:55:00
4692,0.258233533,19.98193,2018-04-26 07:00:00
4693,0.25132438100000004,17.80179,2018-04-26 07:05:00
4694,0.24785976399999998,21.28385,2018-04-26 07:10:00
4695,0.240634533,19.58483,2018-04-26 07:15:00
4696,0.234541838,19.57396,2018-04-26 07:20:00
4697,0.227436385,14.673689999999999,2018-04-26 07:25:00
4698,0.22348990600000002,12.91915,2018-04-26 07:30:00
4699,0.21708142100000002,12.58623,2018-04-26 07:35:00
4700,0.21398878,11.802810000000001,2018-04-26 07:40:00
4701,0.206474297,7.689769999999999,2018-04-26 07:45:00
4702,0.201855678,10.242230000000001,2018-04-26 07:50:00
4703,0.194551425,11.800980000000001,2018-04-26 07:55:00
4704,0.19034309600000002,14.28859,2018-04-26 08:00:00
4705,0.18672552,15.30194,2018-04-26 08:05:00
4706,0.184994365,13.486089999999999,2018-04-26 08:10:00
4707,0.18321622199999998,12.795960000000001,2018-04-26 08:15:00
4708,0.17563819100000003,13.561,2018-04-26 08:20:00
4709,0.16894335100000002,12.68693,2018-04-26 08:25:00
4710,0.164925673,11.89724,2018-04-26 08:30:00
4711,0.159371357,11.3118,2018-04-26 08:35:00
4712,0.153413203,9.84415,2018-04-26 08:40:00
4713,0.149058577,11.455919999999999,2018-04-26 08:45:00
4714,0.146191547,12.63472,2018-04-26 08:50:00
4715,0.144828699,13.09191,2018-04-26 08:55:00
4716,0.142359705,14.33806,2018-04-26 09:00:00
4717,0.14049921099999998,14.33806,2018-04-26 09:05:00
4718,0.14375834,13.668429999999999,2018-04-26 09:10:00
4719,0.143561954,12.90006,2018-04-26 09:15:00
4720,0.140763532,11.36057,2018-04-26 09:20:00
4721,0.139659803,10.06948,2018-04-26 09:25:00
4722,0.136391437,6.813039999999999,2018-04-26 09:30:00
4723,0.134661811,5.083880000000001,2018-04-26 09:35:00
